custID,salesDate,prodID,amt,qty,shipMethod,shipCost,paymentMethod,orderMethod,orderDate,discounted
31,20708,88,39809,172,,,,,0,0
31,20706,63,25052,126,,,,,0,0
31,20707,58,20387,88,,,,,0,0
21,102205,70,47919,82,,,,,0,0
31,32710,10,30785,55,,,,,0,0
25,92005,90,30613,73,,,,,0,0
28,100309,50,12060,23,,,,,0,0
28,100309,56,27037,134,,,,,0,0
24,92610,87,40019,83,,,,,0,0
24,92610,101,12401,43,,,,,0,0
38,112006,39,36129,120,,,,,0,0
38,112005,63,32011,161,,,,,0,0
38,112005,101,38935,135,,,,,0,0
40,70310,93,20102,40,,,,,0,0
40,70310,94,101995,180,,,,,0,0
37,121209,92,21497,129,,,,,0,0
29,30306,75,22914,158,,,,,0,0
29,30306,92,22497,135,,,,,0,0
25,80506,97,98482,171,,,,,0,0
29,30305,97,67958,118,,,,,0,0
21,20307,67,13791,69,,,,,0,0
21,20307,76,17491,58,,,,,0,0
21,20307,96,5785,54,,,,,0,0
21,20306,9,7684,26,,,,,0,0
21,20305,101,53067,184,,,,,0,0
21,20308,49,62452,110,,,,,0,0
21,20308,69,54501,124,,,,,0,0
13,62409,89,13504,104,,,,,0,0
13,62409,97,85812,149,,,,,0,0
31,20610,62,59866,118,,,,,0,0
37,81808,82,15841,154,,,,,0,0
22,52505,57,19304,80,,,,,0,0
22,52505,84,36264,163,,,,,0,0
22,52507,72,10118,75,,,,,0,0
22,52506,44,25356,129,,,,,0,0
22,52506,72,23745,176,,,,,0,0
21,31410,35,6786,12,,,,,0,0
4,10106,83,62374,128,,,,,0,0
22,52508,28,49796,91,,,,,0,0
21,90309,31,77673,190,,,,,0,0
20,41310,28,36663,67,,,,,0,0
20,41310,70,20453,35,,,,,0,0
25,70909,97,105969,184,,,,,0,0
37,100107,44,23783,121,,,,,0,0
37,100107,60,55513,109,,,,,0,0
37,100107,63,6561,33,,,,,0,0
37,100107,69,22855,52,,,,,0,0
37,100106,36,53976,117,,,,,0,0
37,100108,31,55598,136,,,,,0,0
25,70907,103,29110,59,,,,,0,0
40,100205,44,18869,96,,,,,0,0
40,100205,79,26665,172,,,,,0,0
5,31010,18,87141,191,,,,,0,0
40,100207,51,97578,196,,,,,0,0
31,92408,14,76959,179,,,,,0,0
31,92408,51,76171,153,,,,,0,0
31,92408,59,18806,51,,,,,0,0
31,92406,84,9566,43,,,,,0,0
31,92407,58,14132,61,,,,,0,0
40,100208,48,43590,124,,,,,0,0
40,100209,105,25351,91,,,,,0,0
18,70808,97,18429,32,,,,,0,0
22,30810,2,61683,121,,,,,0,0
9,30208,32,62345,152,,,,,0,0
9,30209,32,49630,121,,,,,0,0
9,30209,88,11341,49,,,,,0,0
9,30206,83,32161,66,,,,,0,0
9,30207,95,90894,167,,,,,0,0
25,60810,84,42938,193,,,,,0,0
28,83106,53,58118,122,,,,,0,0
25,92405,22,19544,40,,,,,0,0
25,92407,12,5487,20,,,,,0,0
25,92407,20,18813,81,,,,,0,0
25,92407,29,73565,145,,,,,0,0
25,92407,58,6487,28,,,,,0,0
25,92407,66,20633,104,,,,,0,0
8,10806,12,20579,75,,,,,0,0
8,10806,81,21785,178,,,,,0,0
8,10806,93,86442,172,,,,,0,0
25,92409,74,14386,53,,,,,0,0
10,80310,32,75881,185,,,,,0,0
10,80310,79,4650,30,,,,,0,0
10,80310,88,17358,75,,,,,0,0
1,90407,37,24551,42,,,,,0,0
33,50906,27,32705,97,,,,,0,0
33,50906,80,9550,20,,,,,0,0
20,22107,12,43353,158,,,,,0,0
20,22107,61,48555,170,,,,,0,0
20,22105,4,7527,30,,,,,0,0
20,22105,34,9192,27,,,,,0,0
20,22105,83,23390,48,,,,,0,0
39,93010,83,79429,163,,,,,0,0
20,22109,11,44641,126,,,,,0,0
20,22109,95,107767,198,,,,,0,0
33,50909,9,43447,147,,,,,0,0
33,50909,39,29204,97,,,,,0,0
33,50908,61,29418,103,,,,,0,0
33,50908,63,37976,191,,,,,0,0
33,50908,104,41385,143,,,,,0,0
1,90408,74,8686,32,,,,,0,0
1,90409,36,6920,15,,,,,0,0
1,90409,64,88161,151,,,,,0,0
25,51905,77,32375,65,,,,,0,0
35,40810,41,11734,68,,,,,0,0
25,51906,25,19085,66,,,,,0,0
25,51906,36,34139,74,,,,,0,0
12,91307,105,17551,63,,,,,0,0
22,80110,99,10057,19,,,,,0,0
27,110605,55,92157,169,,,,,0,0
27,110608,22,94301,193,,,,,0,0
27,110609,60,28011,55,,,,,0,0
27,110609,69,8351,19,,,,,0,0
25,51909,38,41036,181,,,,,0,0
25,51909,44,11597,59,,,,,0,0
25,51908,57,10858,45,,,,,0,0
7,60306,37,61379,105,,,,,0,0
7,60307,37,53780,92,,,,,0,0
36,11810,37,93531,160,,,,,0,0
36,11810,43,70290,142,,,,,0,0
39,30205,79,30075,194,,,,,0,0
39,30206,87,59305,123,,,,,0,0
7,60309,1,25075,152,,,,,0,0
7,60309,5,43709,154,,,,,0,0
7,60309,79,28060,181,,,,,0,0
7,60309,82,2880,28,,,,,0,0
38,33010,48,60464,172,,,,,0,0
26,10105,61,17422,61,,,,,0,0
26,10105,89,25320,195,,,,,0,0
26,10109,20,19277,83,,,,,0,0
26,10108,97,7486,13,,,,,0,0
7,91708,19,4356,35,,,,,0,0
26,22509,1,4784,29,,,,,0,0
26,22509,92,8165,49,,,,,0,0
7,91707,90,56613,135,,,,,0,0
7,91705,23,18664,80,,,,,0,0
26,110407,99,21174,40,,,,,0,0
28,111207,95,104501,192,,,,,0,0
28,111205,104,48910,169,,,,,0,0
28,52008,82,9052,88,,,,,0,0
18,61510,21,64518,114,,,,,0,0
28,52006,39,38839,129,,,,,0,0
27,51205,61,3998,14,,,,,0,0
28,52005,19,18295,147,,,,,0,0
28,52005,80,7162,15,,,,,0,0
26,110409,74,19000,70,,,,,0,0
26,110408,20,42968,185,,,,,0,0
6,82707,67,10193,51,,,,,0,0
12,60607,66,9324,47,,,,,0,0
12,60605,18,47448,104,,,,,0,0
12,60605,30,3966,14,,,,,0,0
39,121708,7,60213,138,,,,,0,0
39,121708,47,23072,163,,,,,0,0
39,121708,78,28625,90,,,,,0,0
39,121709,74,30401,112,,,,,0,0
39,121709,76,21412,71,,,,,0,0
7,11910,51,95587,192,,,,,0,0
34,80105,11,42516,120,,,,,0,0
38,110109,16,77902,169,,,,,0,0
38,110109,62,48197,95,,,,,0,0
34,80106,99,36525,69,,,,,0,0
34,80106,105,45967,165,,,,,0,0
34,80109,27,36077,107,,,,,0,0
38,110106,4,6021,24,,,,,0,0
38,110105,41,13632,79,,,,,0,0
19,110508,8,95830,164,,,,,0,0
33,81509,79,15658,101,,,,,0,0
4,102209,46,78291,151,,,,,0,0
19,31509,12,51310,187,,,,,0,0
19,31509,54,12719,39,,,,,0,0
19,31509,75,23784,164,,,,,0,0
27,82905,40,20271,101,,,,,0,0
27,82905,82,14196,138,,,,,0,0
27,82906,14,67930,158,,,,,0,0
26,112308,50,22548,43,,,,,0,0
27,82909,52,54916,95,,,,,0,0
27,82909,75,26685,184,,,,,0,0
27,82909,77,73217,147,,,,,0,0
27,82908,99,79402,150,,,,,0,0
40,90609,67,7195,36,,,,,0,0
40,90609,68,47240,111,,,,,0,0
40,90609,73,48118,161,,,,,0,0
19,31505,19,6223,50,,,,,0,0
11,90309,14,22786,53,,,,,0,0
11,90309,81,8077,66,,,,,0,0
7,100410,2,73408,144,,,,,0,0
8,71709,48,10546,30,,,,,0,0
8,71708,66,2380,12,,,,,0,0
8,71708,84,43161,194,,,,,0,0
19,31507,66,26387,133,,,,,0,0
18,50807,63,17894,90,,,,,0,0
18,50807,93,42718,85,,,,,0,0
33,111509,27,55295,164,,,,,0,0
33,111508,69,7911,18,,,,,0,0
33,111508,96,16176,151,,,,,0,0
33,111507,83,9258,19,,,,,0,0
33,111505,8,54342,93,,,,,0,0
9,51509,103,14308,29,,,,,0,0
15,81806,2,50468,99,,,,,0,0
15,81806,6,27435,79,,,,,0,0
15,81806,32,54962,134,,,,,0,0
15,81806,41,5349,31,,,,,0,0
8,71707,22,17589,36,,,,,0,0
8,71707,86,74061,182,,,,,0,0
8,71707,87,16393,34,,,,,0,0
8,71706,50,49816,95,,,,,0,0
19,102005,87,37126,77,,,,,0,0
19,102006,13,61889,144,,,,,0,0
19,102006,53,43826,92,,,,,0,0
18,11308,13,33523,78,,,,,0,0
18,11308,15,16995,107,,,,,0,0
18,11308,36,42443,92,,,,,0,0
18,11308,105,42624,153,,,,,0,0
31,21610,8,9933,17,,,,,0,0
31,21610,59,72643,197,,,,,0,0
31,21610,89,14283,110,,,,,0,0
9,51507,11,42516,120,,,,,0,0
18,11307,57,22923,95,,,,,0,0
18,11307,102,36258,114,,,,,0,0
18,11306,33,18597,47,,,,,0,0
26,30307,77,86665,174,,,,,0,0
23,101005,103,59208,120,,,,,0,0
36,62510,65,13724,114,,,,,0,0
36,120210,39,8430,28,,,,,0,0
36,120210,73,12851,43,,,,,0,0
30,100705,43,71775,145,,,,,0,0
26,30306,23,14231,61,,,,,0,0
26,30306,79,2015,13,,,,,0,0
26,30306,94,50430,89,,,,,0,0
22,111907,21,39616,70,,,,,0,0
3,42705,75,14067,97,,,,,0,0
3,42705,81,2325,19,,,,,0,0
3,42705,101,24803,86,,,,,0,0
31,42706,24,7450,25,,,,,0,0
31,42706,51,87123,175,,,,,0,0
31,42706,75,28425,196,,,,,0,0
12,91010,63,3380,17,,,,,0,0
37,111606,49,24981,44,,,,,0,0
31,42708,51,6472,13,,,,,0,0
3,42709,42,82831,148,,,,,0,0
3,42709,54,53811,165,,,,,0,0
15,30705,75,7976,55,,,,,0,0
14,91510,8,106348,182,,,,,0,0
14,91510,46,10888,21,,,,,0,0
15,30707,18,88054,193,,,,,0,0
15,30707,24,31588,106,,,,,0,0
15,30707,46,71033,137,,,,,0,0
15,30706,11,40744,115,,,,,0,0
15,30706,69,7472,17,,,,,0,0
15,30706,84,3559,16,,,,,0,0
24,61606,44,6683,34,,,,,0,0
24,61606,78,53116,167,,,,,0,0
38,51805,99,95283,180,,,,,0,0
24,61608,74,27686,102,,,,,0,0
24,61609,25,25157,87,,,,,0,0
38,51808,6,64246,185,,,,,0,0
38,51808,74,4885,18,,,,,0,0
38,51809,54,58377,179,,,,,0,0
38,51809,72,17674,131,,,,,0,0
38,51809,81,17991,147,,,,,0,0
9,90210,15,2223,14,,,,,0,0
9,90210,68,9362,22,,,,,0,0
1,80805,48,52731,150,,,,,0,0
26,11005,53,20484,43,,,,,0,0
18,110408,32,59064,144,,,,,0,0
26,11006,24,50362,169,,,,,0,0
26,11009,26,42093,149,,,,,0,0
26,11008,15,13501,85,,,,,0,0
18,110405,43,23265,47,,,,,0,0
18,110405,84,34039,153,,,,,0,0
28,100306,99,80461,152,,,,,0,0
1,80809,91,88632,180,,,,,0,0
1,80808,66,21228,107,,,,,0,0
1,80808,75,4495,31,,,,,0,0
18,41005,34,68096,200,,,,,0,0
18,41007,31,8993,22,,,,,0,0
18,41006,36,59051,128,,,,,0,0
30,10807,31,49057,120,,,,,0,0
30,10807,71,33429,105,,,,,0,0
33,71909,11,69442,196,,,,,0,0
33,71909,83,46780,96,,,,,0,0
30,10805,66,21427,108,,,,,0,0
15,101907,43,74250,150,,,,,0,0
15,101909,65,13002,108,,,,,0,0
33,71906,28,62381,114,,,,,0,0
33,71907,3,22338,90,,,,,0,0
33,71907,9,43742,148,,,,,0,0
18,41009,41,16393,95,,,,,0,0
17,122306,99,78873,149,,,,,0,0
19,51308,64,70645,121,,,,,0,0
22,72610,84,10679,48,,,,,0,0
11,51608,85,32056,194,,,,,0,0
25,101808,53,32393,68,,,,,0,0
36,71609,68,73627,173,,,,,0,0
11,51605,21,67348,119,,,,,0,0
11,51605,65,19503,162,,,,,0,0
11,51605,97,44921,78,,,,,0,0
11,51605,100,22822,61,,,,,0,0
25,101807,89,11816,91,,,,,0,0
25,101805,17,42973,149,,,,,0,0
9,50708,94,33431,59,,,,,0,0
23,122708,48,11952,34,,,,,0,0
23,122709,65,17697,147,,,,,0,0
22,32605,9,21575,73,,,,,0,0
23,122705,3,32763,132,,,,,0,0
23,122707,62,13698,27,,,,,0,0
9,50706,5,17597,62,,,,,0,0
9,50706,9,42560,144,,,,,0,0
9,50706,14,82978,193,,,,,0,0
9,50706,60,99822,196,,,,,0,0
30,61308,27,49563,147,,,,,0,0
16,21510,1,24250,147,,,,,0,0
16,21510,78,37531,118,,,,,0,0
16,21510,98,20805,154,,,,,0,0
13,90407,79,13022,84,,,,,0,0
13,90407,96,19604,183,,,,,0,0
3,41810,27,14498,43,,,,,0,0
3,41810,56,38538,191,,,,,0,0
7,90410,43,30690,62,,,,,0,0
7,90410,72,17539,130,,,,,0,0
17,32205,31,31478,77,,,,,0,0
17,32206,75,25525,176,,,,,0,0
17,32207,39,47269,157,,,,,0,0
17,32208,13,64898,151,,,,,0,0
17,32208,65,2528,21,,,,,0,0
17,32209,49,59046,104,,,,,0,0
10,80407,24,43508,146,,,,,0,0
32,120807,11,34012,96,,,,,0,0
32,120806,9,52314,177,,,,,0,0
32,120808,85,19828,120,,,,,0,0
37,63010,98,4863,36,,,,,0,0
11,31808,73,16138,54,,,,,0,0
14,101907,55,82341,151,,,,,0,0
14,101906,98,20265,150,,,,,0,0
14,101905,2,43331,85,,,,,0,0
34,91008,29,38051,75,,,,,0,0
34,91008,86,63888,157,,,,,0,0
16,120607,66,4761,24,,,,,0,0
16,120606,79,23099,149,,,,,0,0
16,120606,103,26643,54,,,,,0,0
16,120609,33,32051,81,,,,,0,0
16,120608,1,9073,55,,,,,0,0
16,120608,96,12962,121,,,,,0,0
16,120608,104,36465,126,,,,,0,0
9,81410,29,84220,166,,,,,0,0
9,81410,104,47463,164,,,,,0,0
5,50307,39,30108,100,,,,,0,0
5,50306,45,8415,17,,,,,0,0
5,50306,60,33613,66,,,,,0,0
14,101909,81,5629,46,,,,,0,0
14,101908,33,41944,106,,,,,0,0
14,101908,63,5964,30,,,,,0,0
14,101908,98,5404,40,,,,,0,0
33,40509,77,79692,160,,,,,0,0
33,40505,35,33364,59,,,,,0,0
39,42710,69,35601,81,,,,,0,0
9,41106,17,55951,194,,,,,0,0
9,41106,20,44361,191,,,,,0,0
40,70109,6,57995,167,,,,,0,0
40,70109,66,19244,97,,,,,0,0
6,71810,4,22581,90,,,,,0,0
6,71810,54,35874,110,,,,,0,0
6,71810,56,29256,145,,,,,0,0
16,51106,60,30048,59,,,,,0,0
9,41108,75,21754,150,,,,,0,0
13,70105,39,57807,192,,,,,0,0
13,70107,41,12251,71,,,,,0,0
13,70107,61,56267,197,,,,,0,0
13,70109,29,21816,43,,,,,0,0
13,70108,19,4356,35,,,,,0,0
13,70108,27,42483,126,,,,,0,0
20,32308,34,12257,36,,,,,0,0
20,32308,65,21429,178,,,,,0,0
28,100608,82,2880,28,,,,,0,0
17,53008,102,27671,87,,,,,0,0
28,100606,6,52439,151,,,,,0,0
28,100606,40,19268,96,,,,,0,0
28,100606,65,13242,110,,,,,0,0
28,100606,99,95812,181,,,,,0,0
28,100606,105,52653,189,,,,,0,0
17,53006,29,89800,177,,,,,0,0
17,53005,42,73876,132,,,,,0,0
28,100605,87,80038,166,,,,,0,0
28,100605,98,24047,178,,,,,0,0
11,110510,24,50362,169,,,,,0,0
11,110510,25,34122,118,,,,,0,0
11,110510,79,19068,123,,,,,0,0
34,102307,3,47904,193,,,,,0,0
34,102307,102,63612,200,,,,,0,0
34,102305,23,3966,17,,,,,0,0
34,102305,76,22316,74,,,,,0,0
17,120210,5,11920,42,,,,,0,0
17,120210,32,32813,80,,,,,0,0
32,51510,97,10942,19,,,,,0,0
32,121808,96,17033,159,,,,,0,0
17,72109,1,9403,57,,,,,0,0
25,90610,60,94729,186,,,,,0,0
5,90608,86,11800,29,,,,,0,0
5,90609,55,98701,181,,,,,0,0
6,111108,42,58765,105,,,,,0,0
6,111108,91,45300,92,,,,,0,0
6,111109,60,61625,121,,,,,0,0
6,111106,13,53723,125,,,,,0,0
6,111107,39,39441,131,,,,,0,0
6,111107,42,52608,94,,,,,0,0
6,111107,85,18176,110,,,,,0,0
5,90605,24,25926,87,,,,,0,0
5,90605,44,14742,75,,,,,0,0
5,90605,93,51764,103,,,,,0,0
5,90606,62,53270,105,,,,,0,0
5,90607,68,26386,62,,,,,0,0
11,111005,8,98751,169,,,,,0,0
11,111006,15,30338,191,,,,,0,0
11,111007,101,13555,47,,,,,0,0
2,52010,29,100455,198,,,,,0,0
13,92606,105,37888,136,,,,,0,0
34,61010,21,29995,53,,,,,0,0
34,61010,77,95631,192,,,,,0,0
11,111009,32,39376,96,,,,,0,0
17,53106,58,4633,20,,,,,0,0
17,53107,7,41887,96,,,,,0,0
17,53105,2,42821,84,,,,,0,0
17,53105,27,65410,194,,,,,0,0
17,53105,50,40901,78,,,,,0,0
4,13006,16,42869,93,,,,,0,0
4,13006,21,100739,178,,,,,0,0
4,13006,59,25075,68,,,,,0,0
4,13007,33,36008,91,,,,,0,0
36,122209,70,108110,185,,,,,0,0
36,122209,75,22914,158,,,,,0,0
4,13005,84,34929,157,,,,,0,0
32,121107,94,108794,192,,,,,0,0
32,121106,73,23012,77,,,,,0,0
4,13008,31,14717,36,,,,,0,0
6,70109,14,9888,23,,,,,0,0
17,53108,105,34266,123,,,,,0,0
3,52810,81,1835,15,,,,,0,0
36,101510,92,15331,92,,,,,0,0
7,11707,39,58710,195,,,,,0,0
7,11707,84,28922,130,,,,,0,0
37,50707,68,58305,137,,,,,0,0
37,50707,95,75110,138,,,,,0,0
37,50706,2,77486,152,,,,,0,0
7,11708,8,88233,151,,,,,0,0
7,11708,12,20853,76,,,,,0,0
7,11708,103,16282,33,,,,,0,0
7,110610,105,30923,111,,,,,0,0
6,12506,39,19269,64,,,,,0,0
6,12506,79,30850,199,,,,,0,0
6,12507,55,100882,185,,,,,0,0
6,12505,87,81002,168,,,,,0,0
18,42006,46,26961,52,,,,,0,0
18,42006,68,61284,144,,,,,0,0
18,42005,92,30996,186,,,,,0,0
18,42008,19,8338,67,,,,,0,0
6,12509,64,89329,153,,,,,0,0
3,12508,7,23125,53,,,,,0,0
3,12508,27,40123,119,,,,,0,0
8,50909,78,10814,34,,,,,0,0
8,50909,88,8563,37,,,,,0,0
12,11406,19,18295,147,,,,,0,0
4,121005,4,11290,45,,,,,0,0
4,121005,85,28917,175,,,,,0,0
12,11409,54,42723,131,,,,,0,0
4,121006,3,26806,108,,,,,0,0
4,121006,57,40055,166,,,,,0,0
4,121006,68,53198,125,,,,,0,0
11,22106,35,98397,174,,,,,0,0
31,123009,71,39479,124,,,,,0,0
29,92309,40,10637,53,,,,,0,0
29,92309,71,43936,138,,,,,0,0
29,92309,91,4924,10,,,,,0,0
36,32210,84,40268,181,,,,,0,0
22,120305,73,12851,43,,,,,0,0
32,20910,14,4299,10,,,,,0,0
21,50208,37,23382,40,,,,,0,0
29,92306,84,25362,114,,,,,0,0
29,92306,86,65515,161,,,,,0,0
31,123006,68,9362,22,,,,,0,0
31,123005,40,18063,90,,,,,0,0
32,111508,58,7413,32,,,,,0,0
28,11707,22,26384,54,,,,,0,0
19,22205,38,11109,49,,,,,0,0
19,22207,69,85708,195,,,,,0,0
19,22207,74,3257,12,,,,,0,0
19,22207,91,57118,116,,,,,0,0
35,120105,43,50490,102,,,,,0,0
3,60110,78,48663,153,,,,,0,0
28,11709,4,37887,151,,,,,0,0
28,11709,5,32072,113,,,,,0,0
39,31610,38,13376,59,,,,,0,0
28,83008,37,95284,163,,,,,0,0
28,83009,41,16393,95,,,,,0,0
28,83009,48,47809,136,,,,,0,0
28,83009,82,10287,100,,,,,0,0
30,90708,60,24955,49,,,,,0,0
30,90709,33,4352,11,,,,,0,0
35,110410,1,30849,187,,,,,0,0
35,110410,96,19711,184,,,,,0,0
28,83006,3,37479,151,,,,,0,0
28,83006,105,11422,41,,,,,0,0
15,62510,75,15808,109,,,,,0,0
6,102908,47,8068,57,,,,,0,0
30,110908,62,39572,78,,,,,0,0
23,11810,55,26720,49,,,,,0,0
23,11810,69,47029,107,,,,,0,0
20,72307,20,31355,135,,,,,0,0
20,72306,55,46351,85,,,,,0,0
20,72306,57,10858,45,,,,,0,0
23,92808,73,53497,179,,,,,0,0
40,72310,44,23587,120,,,,,0,0
20,72309,22,10749,22,,,,,0,0
20,72309,49,10219,18,,,,,0,0
20,72309,70,96422,165,,,,,0,0
20,72309,89,10388,80,,,,,0,0
20,120608,21,104134,184,,,,,0,0
7,80207,21,90552,160,,,,,0,0
7,80207,102,60749,191,,,,,0,0
15,11707,20,7432,32,,,,,0,0
7,80205,39,14752,49,,,,,0,0
12,91410,43,19305,39,,,,,0,0
18,91309,3,36486,147,,,,,0,0
18,91309,16,39181,85,,,,,0,0
15,82306,55,97065,178,,,,,0,0
15,82306,72,18079,134,,,,,0,0
34,61706,94,79329,140,,,,,0,0
34,61707,102,40393,127,,,,,0,0
40,81910,7,57595,132,,,,,0,0
34,61708,32,60705,148,,,,,0,0
34,61709,20,7896,34,,,,,0,0
34,61709,70,63113,108,,,,,0,0
34,61709,83,55064,113,,,,,0,0
24,50310,38,5894,26,,,,,0,0
24,50310,74,33930,125,,,,,0,0
5,90205,78,35940,113,,,,,0,0
5,90206,11,63419,179,,,,,0,0
5,90206,23,30329,130,,,,,0,0
30,60807,73,20920,70,,,,,0,0
37,21705,96,17890,167,,,,,0,0
37,21707,7,24434,56,,,,,0,0
37,21707,39,10537,35,,,,,0,0
37,21707,83,15593,32,,,,,0,0
19,111305,77,39846,80,,,,,0,0
19,111305,83,18030,37,,,,,0,0
30,60808,34,9873,29,,,,,0,0
30,60808,47,27602,195,,,,,0,0
30,60808,101,19323,67,,,,,0,0
30,60809,23,38027,163,,,,,0,0
30,60809,48,18983,54,,,,,0,0
30,60809,101,50760,176,,,,,0,0
40,70205,6,66330,191,,,,,0,0
40,70205,101,34897,121,,,,,0,0
2,30409,103,4934,10,,,,,0,0
2,30408,20,42039,181,,,,,0,0
40,70206,31,10220,25,,,,,0,0
40,70206,48,11249,32,,,,,0,0
40,70206,82,12344,120,,,,,0,0
38,72010,48,17928,51,,,,,0,0
1,12408,19,16553,133,,,,,0,0
1,12408,58,39848,172,,,,,0,0
1,12408,72,26444,196,,,,,0,0
28,72209,70,110447,189,,,,,0,0
28,72209,72,7285,54,,,,,0,0
28,72209,90,43194,103,,,,,0,0
4,102010,14,66640,155,,,,,0,0
4,102010,47,14296,101,,,,,0,0
19,43010,49,103330,182,,,,,0,0
19,43010,86,64294,158,,,,,0,0
26,32210,63,26842,135,,,,,0,0
26,32210,103,24176,49,,,,,0,0
30,43010,4,39392,157,,,,,0,0
23,53010,18,22812,50,,,,,0,0
23,53010,32,45528,111,,,,,0,0
10,123107,41,26919,156,,,,,0,0
10,123106,77,65248,131,,,,,0,0
26,32105,48,9140,26,,,,,0,0
26,32105,104,16785,58,,,,,0,0
26,22507,16,85277,185,,,,,0,0
26,22507,97,85236,148,,,,,0,0
26,22508,96,16926,158,,,,,0,0
24,91910,57,28473,118,,,,,0,0
24,91910,99,26996,51,,,,,0,0
40,92708,7,75048,172,,,,,0,0
40,92708,75,1450,10,,,,,0,0
26,32108,12,6585,24,,,,,0,0
26,32108,43,74745,151,,,,,0,0
26,111705,24,10728,36,,,,,0,0
25,83105,83,38984,80,,,,,0,0
25,83105,104,54987,190,,,,,0,0
25,83106,100,60984,163,,,,,0,0
22,10407,30,9916,35,,,,,0,0
22,10407,55,56166,103,,,,,0,0
22,10408,104,28362,98,,,,,0,0
22,10409,91,95525,194,,,,,0,0
18,10810,66,12300,62,,,,,0,0
18,10810,77,29386,59,,,,,0,0
26,111709,59,14750,40,,,,,0,0
26,111709,68,48091,113,,,,,0,0
26,111709,76,34380,114,,,,,0,0
26,111708,75,5076,35,,,,,0,0
4,12210,86,49238,121,,,,,0,0
20,71206,105,15043,54,,,,,0,0
20,71205,91,92078,187,,,,,0,0
16,40706,61,40843,143,,,,,0,0
12,51408,79,30385,196,,,,,0,0
12,51408,90,72549,173,,,,,0,0
12,51406,16,13367,29,,,,,0,0
12,51406,81,21907,179,,,,,0,0
12,51407,19,11699,94,,,,,0,0
12,51407,42,68839,123,,,,,0,0
16,40709,90,52839,126,,,,,0,0
12,51405,18,78017,171,,,,,0,0
12,51405,63,5964,30,,,,,0,0
20,71209,81,17012,139,,,,,0,0
14,31305,46,42516,82,,,,,0,0
14,72207,28,41587,76,,,,,0,0
29,90308,20,41806,180,,,,,0,0
24,91507,76,19904,66,,,,,0,0
24,91507,78,56614,178,,,,,0,0
24,91507,88,8795,38,,,,,0,0
24,91507,95,75654,139,,,,,0,0
21,21906,56,31677,157,,,,,0,0
20,41506,9,48471,164,,,,,0,0
20,41506,37,115160,197,,,,,0,0
20,41506,57,2654,11,,,,,0,0
20,41506,85,7270,44,,,,,0,0
29,90305,33,66873,169,,,,,0,0
29,90305,44,25945,132,,,,,0,0
13,12507,73,38255,128,,,,,0,0
13,12507,88,45132,195,,,,,0,0
13,12507,94,82162,145,,,,,0,0
37,52610,69,14504,33,,,,,0,0
14,72208,96,14569,136,,,,,0,0
26,92310,2,48429,95,,,,,0,0
30,83110,9,23053,78,,,,,0,0
30,83110,18,64786,142,,,,,0,0
34,102209,89,20776,160,,,,,0,0
34,102209,101,24226,84,,,,,0,0
15,71505,31,17170,42,,,,,0,0
15,71507,42,66600,119,,,,,0,0
15,71507,52,21966,38,,,,,0,0
15,71507,92,21831,131,,,,,0,0
15,123105,48,31638,90,,,,,0,0
15,123106,67,14791,74,,,,,0,0
15,123107,74,9228,34,,,,,0,0
15,123107,105,16158,58,,,,,0,0
15,71508,36,29525,64,,,,,0,0
15,71509,41,10698,62,,,,,0,0
33,32210,40,13046,65,,,,,0,0
11,81208,45,28712,58,,,,,0,0
11,81208,85,9418,57,,,,,0,0
20,21005,62,5073,10,,,,,0,0
20,21005,96,13498,126,,,,,0,0
9,112106,12,33201,121,,,,,0,0
9,112106,15,25414,160,,,,,0,0
9,112106,19,8089,65,,,,,0,0
9,112107,49,49962,88,,,,,0,0
9,112107,64,28024,48,,,,,0,0
21,102609,17,21053,73,,,,,0,0
21,102609,68,37877,89,,,,,0,0
21,102608,16,66839,145,,,,,0,0
9,112108,19,3360,27,,,,,0,0
9,112109,28,62381,114,,,,,0,0
20,21008,84,14461,65,,,,,0,0
20,21009,72,24690,183,,,,,0,0
11,81206,87,92574,192,,,,,0,0
29,51606,44,5110,26,,,,,0,0
29,51606,81,14564,119,,,,,0,0
13,32205,32,45939,112,,,,,0,0
16,51010,85,30899,187,,,,,0,0
22,82108,90,5871,14,,,,,0,0
29,51607,32,80803,197,,,,,0,0
29,51607,85,11236,68,,,,,0,0
22,82106,12,40060,146,,,,,0,0
22,82106,30,43914,155,,,,,0,0
22,82106,31,63365,155,,,,,0,0
22,82106,65,13242,110,,,,,0,0
28,62510,11,52436,148,,,,,0,0
28,62510,51,74677,150,,,,,0,0
7,13107,16,25352,55,,,,,0,0
7,13107,58,2548,11,,,,,0,0
7,13107,83,40445,83,,,,,0,0
21,31209,64,79987,137,,,,,0,0
29,51605,46,97994,189,,,,,0,0
25,91709,73,39749,133,,,,,0,0
34,102207,26,33336,118,,,,,0,0
34,102207,104,54119,187,,,,,0,0
37,72308,77,21915,44,,,,,0,0
23,32407,21,10753,19,,,,,0,0
23,32407,31,11037,27,,,,,0,0
37,72307,21,74139,131,,,,,0,0
18,120107,62,14712,29,,,,,0,0
10,50508,90,28935,69,,,,,0,0
10,50508,99,87872,166,,,,,0,0
25,91706,46,82958,160,,,,,0,0
15,90505,27,32031,95,,,,,0,0
15,90505,86,14649,36,,,,,0,0
15,90505,92,30663,184,,,,,0,0
