invoice,custID,prodID,salesDate,amt,qty,discounted
3306,14,68,91507,80436,189,0
3307,35,56,11208,28046,139,0
3308,6,99,22207,53993,102,0
3309,10,12,62810,28810,105,0
3309,10,14,62810,39984,93,0
3309,10,21,62810,70743,125,0
3309,10,98,62810,15941,118,0
3310,28,49,101908,35768,63,0
3311,28,56,101909,14729,73,0
3311,28,76,101909,43729,145,0
3312,28,22,82906,79154,162,0
3312,28,68,82906,67243,158,0
3313,28,9,82907,57338,194,0
3314,7,8,90408,54927,94,0
3314,7,46,90408,96439,186,0
3314,7,74,90408,49130,181,0
3314,7,102,90408,54706,172,0
3315,27,32,31405,9023,22,0
3316,7,74,90406,10857,40,0
3316,7,83,90406,42395,87,0
3317,28,42,82908,88987,159,0
3318,28,6,82909,55564,160,0
3319,28,39,101906,19269,64,0
3320,28,89,101907,8050,62,0
3321,11,75,101107,2320,16,0
3322,29,14,112805,59331,138,0
3322,29,17,112805,6056,21,0
3323,29,102,112806,58841,185,0
3324,27,56,31407,34300,170,0
3324,27,101,31407,19900,69,0
3325,27,8,50310,84143,144,0
3326,9,28,70208,100139,183,0
3327,25,84,92708,4449,20,0
3328,31,4,110808,40898,163,0
3328,31,13,110808,17621,41,0
3329,25,63,92706,5964,30,0
3330,25,8,92705,21620,37,0
3330,25,48,92705,13006,37,0
3330,25,66,92705,15673,79,0
3330,25,68,92705,34047,80,0
3331,35,18,41007,46080,101,0
3331,35,19,41007,11574,93,0
3331,35,92,41007,28497,171,0
3332,14,1,30407,31179,189,0
3332,14,28,30407,60740,111,0
3332,14,66,30407,20236,102,0
3333,14,91,30406,43823,89,0
3334,14,35,30405,36757,65,0
3335,14,41,72606,23813,138,0
3336,14,70,72609,82981,142,0
3336,14,89,72609,22464,173,0
3337,14,18,30409,91248,200,0
3338,35,49,41009,72672,128,0
3338,35,69,41009,52743,120,0
3339,34,61,71209,19707,69,0
3340,29,46,82807,16073,31,0
3340,29,73,82807,58279,195,0
3341,29,101,82805,6345,22,0
3342,29,20,82809,46452,200,0
3342,29,59,82809,73750,200,0
3342,29,88,82809,45132,195,0
3343,14,7,111307,42324,97,0
3343,14,34,111307,59924,176,0
3344,36,85,80109,14210,86,0
3345,36,42,80108,22386,40,0
3346,26,16,30707,22587,49,0
3346,26,20,30707,22761,98,0
3346,26,64,30707,23937,41,0
3346,26,83,30707,61887,127,0
3347,26,51,30706,12446,25,0
3348,26,68,30705,50219,118,0
3348,26,74,30705,6514,24,0
3349,26,93,30708,35179,70,0
3349,26,99,30708,17997,34,0
3350,36,83,80106,20466,42,0
3351,36,14,80105,18487,43,0
3351,36,78,80105,62657,197,0
3352,5,52,52209,105786,183,0
3352,5,85,52209,27925,169,0
3352,5,102,52209,45482,143,0
3353,5,78,60207,21946,69,0
3354,5,13,60206,11174,26,0
3355,10,99,42307,79931,151,0
3356,22,23,121606,26829,115,0
3356,22,53,121606,56212,118,0
3357,22,67,121609,9194,46,0
3358,5,26,60209,39551,140,0
3359,5,5,60208,34911,123,0
3360,10,15,40308,30338,191,0
3360,10,55,40308,6543,12,0
3361,24,30,102906,18699,66,0
3361,24,40,102906,21676,108,0
3361,24,60,102906,87599,172,0
3362,24,74,102909,54288,200,0
3363,27,16,60107,31345,68,0
3363,27,48,60107,54137,154,0
3364,27,14,60106,67930,158,0
3364,27,50,60106,62925,120,0
3365,10,87,40307,22661,47,0
3366,8,30,100806,18415,65,0
3366,8,105,100806,4457,16,0
3367,10,75,42306,19434,134,0
3368,19,61,60309,19136,67,0
3369,18,28,40410,85911,157,0
3369,18,64,40410,108012,185,0
3370,11,36,13009,29987,65,0
3370,11,41,13009,23640,137,0
3370,11,43,13009,6930,14,0
3371,11,26,13008,22883,81,0
3371,11,40,13008,20673,103,0
3371,11,65,13008,6621,55,0
3372,17,71,70905,51577,162,0
3373,11,36,13005,85809,186,0
3374,16,46,62910,9851,19,0
3375,31,17,30910,49029,170,0
3375,31,86,30910,78944,194,0
3376,11,10,13006,92916,166,0
3377,7,34,121909,21450,63,0
3378,12,54,12906,10762,33,0
3379,12,84,12907,7786,35,0
3380,12,19,12905,18793,151,0
3381,25,22,73009,29961,73,1
3381,25,24,73009,22161,83,1
3381,25,81,73009,17914,170,1
3382,12,101,12908,25380,88,0
3383,10,20,102707,24387,105,0
3384,31,81,61105,5752,47,0
3384,31,82,61105,19751,192,0
3385,31,66,61107,26585,134,0
3386,31,24,61106,10132,34,0
3387,22,63,32608,17695,89,0
3387,22,97,32608,20733,36,0
3388,31,14,61108,17627,41,0
3388,31,51,61108,38334,77,0
3388,31,90,61108,25161,60,0
3388,31,101,61108,21919,76,0
3389,15,10,120110,26307,47,0
3389,15,14,120110,70940,165,0
3389,15,59,120110,33187,90,0
3389,15,89,120110,25320,195,0
3390,4,42,30305,27423,49,0
3390,4,46,30305,89180,172,0
3391,36,17,80506,49606,172,0
3391,36,44,80506,36953,188,0
3391,36,88,80506,31708,137,0
3392,35,93,52406,80411,160,0
3392,35,102,52406,22582,71,0
3393,8,19,21409,10579,85,0
3393,8,48,21409,58707,167,0
3393,8,91,21409,61550,125,0
3394,8,77,21408,76704,154,0
3395,39,59,31608,15118,41,0
3395,39,96,31608,21426,200,0
3396,8,103,21405,41939,85,0
3397,8,44,21407,28697,146,0
3398,9,75,62310,16533,114,0
3399,18,27,80209,22927,68,0
3400,35,24,52409,36058,121,0
3400,35,57,52409,30162,125,0
3401,36,50,80509,62401,119,0
3402,40,58,90208,31508,136,0
3403,30,92,20705,28830,173,0
3403,30,103,20705,16282,33,0
3404,25,14,123007,64491,150,0
3404,25,103,123007,11348,23,0
3405,30,42,20707,58765,105,0
3405,30,83,20707,47755,98,0
3406,30,16,20706,38259,83,0
3406,30,89,20706,2986,23,0
3407,30,91,20708,36437,74,0
3408,25,66,123008,27776,140,0
3409,40,1,52710,27714,168,0
3409,40,50,52710,19402,37,0
3410,8,52,62809,106364,184,0
3410,8,95,62809,56605,104,0
3411,4,49,100506,92543,163,0
3412,8,69,62806,67248,153,0
3413,8,62,62807,68998,136,0
3414,34,81,80510,16645,136,0
3415,23,28,81409,51984,95,0
3416,23,80,81408,22921,48,0
3416,23,98,81408,8916,66,0
3417,3,70,100510,11103,19,0
3418,10,85,92607,19663,119,0
3419,23,53,81407,80508,169,0
3420,33,31,122507,35566,87,0
3420,33,40,122507,36328,181,0
3421,3,44,70910,27518,140,0
3421,3,50,70910,48242,92,0
3422,33,58,122505,31508,136,0
3423,7,63,41005,19883,100,0
3424,35,70,90707,91747,157,0
3425,38,9,60208,44334,150,0
3425,38,45,60208,23266,47,0
3425,38,78,60208,18129,57,0
3426,37,69,73106,81313,185,0
3426,37,102,73106,42938,135,0
3427,4,35,30308,32233,57,0
3428,38,8,60207,50836,87,0
3428,38,43,60207,83160,168,0
3428,38,88,60207,28468,123,0
3429,8,82,20808,12241,119,0
3429,8,92,20808,24497,147,0
3430,10,42,92608,95703,171,0
3431,17,27,92610,43157,128,0
3431,17,81,92610,23743,194,0
3431,17,84,92610,4894,22,0
3432,36,33,92410,27699,70,0
3432,36,67,92410,12592,63,0
3433,16,43,11610,97020,196,0
3434,4,39,22005,13849,46,0
3434,4,77,22005,26896,54,0
3435,4,54,22006,12066,37,0
3436,8,36,20805,63664,138,0
3436,8,101,20805,13555,47,0
3437,29,88,71806,26153,113,0
3437,29,93,71806,12564,25,0
3437,29,94,71806,42498,75,0
3438,2,1,62506,10558,64,0
3438,2,12,62506,34847,127,0
3438,2,33,62506,41548,105,0
3438,2,54,62506,56420,173,0
3438,2,94,62506,40231,71,0
3439,2,88,62505,15507,67,0
3440,29,52,71805,57228,99,0
3440,29,70,71805,37400,64,0
3441,24,9,92909,30147,102,0
3442,24,86,92906,13021,32,0
3442,24,90,92906,49903,119,0
3443,24,21,92905,23203,41,0
3443,24,96,92905,13498,126,0
3444,12,22,102805,62542,128,0
3444,12,86,102805,39065,96,0
3444,12,96,102805,20140,188,0
3445,2,5,62509,28950,102,0
3445,2,77,62509,5478,11,0
3446,12,55,102806,105244,193,0
3446,12,64,102806,15763,27,0
3447,30,5,72009,14475,51,0
3447,30,34,72009,37452,110,0
3448,27,61,90606,53982,189,0
3448,27,99,90606,32290,61,0
3449,35,12,80807,15914,58,0
3449,35,55,80807,67073,123,0
3450,39,12,10909,51859,189,0
3450,39,72,10909,22531,167,0
3451,39,36,10908,68278,148,0
3451,39,90,10908,32290,77,0
3452,39,49,10907,15897,28,0
3452,39,81,10907,9424,77,0
3452,39,103,10907,68582,139,0
3453,39,40,10906,2609,13,0
3453,39,63,10906,5368,27,0
3454,39,2,10905,53017,104,0
3454,39,6,10905,45493,131,0
3455,2,44,71606,33415,170,0
3456,8,13,63009,32234,75,0
3456,8,85,63009,2974,18,0
3457,2,22,71605,26384,54,0
3457,2,74,71605,48316,178,0
3458,10,54,71205,3587,11,0
3459,10,75,71207,5221,36,0
3460,10,54,71208,46310,142,0
3460,10,99,71208,22232,42,0
3461,10,13,71209,52004,121,0
3461,10,14,71209,10748,25,0
3461,10,18,71209,8668,19,0
3461,10,97,71209,29371,51,0
3462,25,2,62506,47409,93,0
3463,8,93,63006,28646,57,0
3464,8,43,63005,93555,189,0
3464,8,101,63005,44126,153,0
3465,31,48,112008,47457,135,0
3466,3,10,60707,48137,86,0
3466,3,27,60707,51249,152,0
3467,12,94,90610,68563,121,0
3468,5,59,91905,11800,32,0
3469,12,86,51910,65922,162,0
3469,12,98,51910,12969,96,0
3470,23,23,102705,7698,33,0
3471,10,2,40708,17842,35,0
3472,32,104,71710,19101,66,0
3473,18,50,40810,8390,16,0
3474,6,15,80105,1906,12,0
3475,35,17,110405,57393,199,0
3476,6,69,120510,59336,135,0
3477,6,4,100608,17312,69,0
3477,6,36,100608,86270,187,0
3478,6,24,80107,52150,175,0
3478,6,84,80107,8899,40,0
3479,26,39,62405,18064,60,0
3480,26,9,62407,26304,89,0
3480,26,89,62407,8570,66,0
3481,26,8,62406,26294,45,0
3481,26,13,62406,21489,50,0
3482,17,77,11108,10957,22,0
3482,17,89,11108,15452,119,0
3483,17,80,11109,31994,67,0
3484,17,27,11106,49901,148,0
3485,17,84,11107,15351,69,0
3486,26,102,62408,57250,180,0
3487,12,35,40110,17530,31,0
3487,12,52,40110,99428,172,0
3487,12,74,40110,4885,18,0
3488,34,7,90509,34906,80,0
3488,34,17,90509,23072,80,0
3488,34,69,90509,76917,175,0
3488,34,103,90509,70556,143,0
3489,13,93,52409,25631,51,0
3490,5,48,91710,59410,169,0
3491,13,22,52405,13681,28,0
3491,13,54,52405,30656,94,0
3492,13,61,52406,3141,11,0
3492,13,65,52406,6982,58,0
3493,13,44,52407,32039,163,0
3494,26,83,50410,7309,15,0
3495,7,28,90310,82628,151,0
3495,7,67,90310,37377,187,0
3495,7,76,90310,10555,35,0
3496,31,95,92307,59870,110,0
3497,2,2,42210,22430,44,0
3497,2,42,42210,55966,100,0
3497,2,87,42210,40501,84,0
3498,10,45,12410,23761,48,0
3499,22,2,62508,82584,162,0
3499,22,60,62508,91674,180,0
3500,22,5,62509,17029,60,0
3500,22,50,62509,71840,137,0
3501,36,30,81610,50997,180,0
3502,30,100,52705,31801,85,0
3503,30,36,52706,70585,153,0
3503,30,49,52706,28955,51,0
3504,22,6,62506,34380,99,0
3504,22,8,62506,92324,158,0
3504,22,30,62506,50430,178,0
3504,22,105,62506,8079,29,0
3505,22,78,62507,4134,13,0
3505,22,81,62507,4406,36,0
3505,22,88,62507,36800,159,0
3506,12,3,11910,31522,127,0
3506,12,55,11910,21267,39,0
3507,16,52,32308,34106,59,0
3508,23,25,90209,19085,66,0
3509,16,15,32306,17948,113,0
3509,16,38,32306,32194,142,0
3509,16,44,32306,18476,94,0
3510,16,4,32305,19821,79,0
3511,21,43,61809,28215,57,0
3512,21,34,61808,26557,78,0
3513,27,46,81410,59107,114,0
3514,28,94,30310,43631,77,0
3515,26,74,100609,43158,159,0
3516,37,99,83107,71991,136,0
3517,37,40,83105,7626,38,0
3518,36,40,10107,38937,194,0
3519,9,49,30507,54504,96,0
3519,9,83,30507,17542,36,0
3520,9,43,30506,39600,80,0
3521,26,6,100605,44799,129,0
3522,19,3,120810,18119,73,0
3523,9,33,30509,24137,61,0
3523,9,34,30509,32686,96,0
3524,20,44,110610,7469,38,0
3524,20,56,110610,12106,60,0
3524,20,75,110610,18418,127,0
3525,34,48,80205,38669,110,0
3526,34,68,80207,47666,112,0
3526,34,102,80207,30215,95,0
3527,18,58,50207,32203,139,0
3527,18,100,50207,58365,156,0
3528,38,43,110607,33165,67,0
3529,18,4,50205,47923,191,0
3529,18,93,50205,35179,70,0
3530,38,8,110605,66029,113,0
3530,38,74,110605,52116,192,0
3531,38,71,110608,37568,118,0
3531,38,91,110608,12310,25,0
3532,18,79,50208,15037,97,0
3533,25,10,61908,92916,166,0
3533,25,37,61908,18706,32,0
3533,25,97,61908,57591,100,0
3534,35,21,90607,84892,150,0
3534,35,41,90607,29335,170,0
3535,15,4,102608,22330,89,0
3535,15,59,102608,6268,17,0
3536,15,31,102609,37201,91,0
3536,15,66,102609,38489,194,0
3537,17,35,20810,26013,46,0
3538,35,6,13107,66677,192,0
3538,35,86,13107,4069,10,0
3539,35,49,13105,83459,147,0
3539,35,63,13105,32806,165,0
3540,10,29,80606,48198,95,0
3541,35,30,13108,49297,174,0
3542,15,42,102607,33020,59,0
3542,15,47,102607,9342,66,0
3543,35,19,90608,23771,191,0
3543,35,91,90608,19696,40,0
3544,23,88,91306,14118,61,0
3545,16,60,41409,26483,52,0
3546,34,88,90310,41661,180,0
3546,34,105,90310,43181,155,0
3547,5,23,41305,13064,56,0
3548,19,7,100910,37524,86,0
3549,11,11,63010,14172,40,0
3549,11,39,63010,12344,41,0
3549,11,57,63010,43434,180,0
3550,5,83,41309,80891,166,0
3551,16,17,41406,24226,84,0
3551,16,55,41406,29446,54,0
3552,28,2,41810,5607,11,0
3552,28,47,41810,13022,92,0
3553,40,34,52907,5107,15,0
3553,40,43,52907,46035,93,0
3554,9,11,122409,57396,162,0
3554,9,102,122409,53116,167,0
3555,13,45,12707,98017,198,0
3555,13,94,12707,60630,107,0
3556,9,99,122407,80990,153,0
3557,13,67,12705,4397,22,0
3558,9,51,122405,52772,106,0
3558,9,75,122405,1740,12,0
3558,9,89,122405,19607,151,0
3559,13,80,41905,87865,184,0
3560,32,71,31109,4457,14,0
3561,32,6,31108,30213,87,0
3561,32,58,31108,38227,165,0
3561,32,79,31108,12557,81,0
3562,32,30,30107,28332,100,0
3562,32,38,30107,44210,195,0
3562,32,45,30107,22276,45,0
3562,32,77,30107,39348,79,0
3563,37,6,52008,61815,178,0
3563,37,87,52008,15911,33,0
3564,37,51,52009,65716,132,0
3565,37,65,52007,6019,50,0
3565,37,101,52007,28264,98,0
3566,32,17,31105,33455,116,0
3566,32,77,31105,52298,105,0
3567,37,42,111208,33020,59,0
3568,32,46,31106,85032,164,0
3568,32,88,31106,42818,185,0
3569,19,97,20405,9790,17,0
3570,13,36,70510,20298,44,0
3571,3,3,61205,43436,175,0
3571,3,12,61205,54054,197,0
3571,3,32,61205,69728,170,0
3571,3,42,61205,90666,162,0
3572,3,49,61206,78917,139,0
3572,3,82,61206,8743,85,0
3573,3,40,61209,37131,185,0
3573,3,77,61209,75708,152,0
3574,12,104,40510,11865,41,0
3575,19,11,20409,65191,184,0
3576,19,80,20408,59691,125,0
3577,8,31,102906,46195,113,0
3578,8,10,102905,98514,176,0
3578,8,105,102905,4178,15,0
3579,27,84,70410,40046,180,0
3580,9,91,32410,16741,34,0
3581,38,68,82905,49368,116,0
3582,38,59,82907,28393,77,0
3582,38,61,82907,30846,108,0
3583,38,38,82906,18364,81,0
3583,38,95,82906,66402,122,0
3584,8,92,52405,20331,122,0
3585,8,21,52407,20940,37,0
3585,8,30,52407,44481,157,0
3585,8,70,52407,42075,72,0
3586,8,21,52406,22072,39,0
3586,8,40,52406,15856,79,0
3587,8,4,52409,6523,26,0
3587,8,78,52409,49617,156,0
3588,32,6,21405,25004,72,0
3588,32,11,21405,53145,150,0
3588,32,57,21405,13754,57,0
3589,14,20,101705,20671,89,0
3590,1,9,11408,46994,159,0
3590,1,91,11408,80261,163,0
3591,15,51,30406,24892,50,0
3592,39,102,41609,18765,59,0
3593,15,1,120209,4619,28,0
3593,15,20,120209,44129,190,0
3593,15,84,120209,20468,92,0
3594,23,14,70310,36544,85,0
3594,23,86,70310,80572,198,0
3594,23,89,70310,15452,119,0
3595,15,51,30408,93097,187,0
3595,15,101,30408,18169,63,0
3596,33,63,81908,18690,94,0
3596,33,88,81908,39115,169,0
3596,33,98,81908,24453,181,0
3597,33,8,81905,84727,145,0
3597,33,42,81905,104658,187,0
3597,33,102,81905,25444,80,0
3598,33,76,81907,6634,22,0
3599,3,45,101005,23761,48,0
3599,3,57,101005,23164,96,0
3600,32,61,51706,42843,150,0
3600,32,83,51706,22903,47,0
3601,12,94,101608,108794,192,0
3602,21,71,32710,51895,163,0
3603,32,19,111308,15308,123,0
3603,32,97,111308,7486,13,0
3604,12,104,40310,37623,130,0
3605,9,33,50409,14640,37,0
3606,23,4,113005,48174,192,0
3607,23,20,120610,40180,173,0
3607,23,47,120610,9200,65,0
3608,23,63,113007,5964,30,0
3609,16,84,100305,9344,42,0
3610,23,66,113009,32140,162,0
3611,23,11,113008,21966,62,0
3611,23,26,113008,52264,185,0
3611,23,59,113008,59000,160,0
3612,34,83,61710,16080,33,0
3613,9,10,50406,68848,123,0
3613,9,34,50406,32345,95,0
3614,9,104,50407,45726,158,0
3615,9,89,50405,14673,113,0
3616,12,9,101506,43742,148,0
3617,21,89,72407,24022,185,0
3618,21,35,72406,101224,179,0
3618,21,64,72406,99254,170,0
3619,15,62,83109,99945,197,0
3620,15,4,83108,31112,124,0
3621,15,46,83107,29553,57,0
3622,5,66,11406,34720,175,0
3623,21,17,72409,55086,191,0
3623,21,49,72409,37471,66,0
3623,21,56,72409,38336,190,0
3624,21,74,72408,37458,138,0
3624,21,80,72408,10983,23,0
3625,11,2,61810,65761,129,0
3625,11,50,61810,35133,67,0
3626,14,56,12210,10895,54,0
3627,27,40,111708,8429,42,0
3627,27,64,111708,116770,200,0
3628,27,37,111709,109314,187,0
3629,5,72,120606,15380,114,0
3630,5,64,120608,24521,42,0
3631,27,102,111705,48027,151,0
3632,35,84,53105,7341,33,0
3633,23,95,20808,9252,17,0
3634,3,62,72709,57836,114,0
3634,3,85,72709,8427,51,0
3635,3,53,72708,26200,55,0
3635,3,91,72708,81246,165,0
3636,20,40,30705,30507,152,0
3636,20,98,30705,22831,169,0
3637,20,38,30707,43076,190,0
3638,20,31,30706,75221,184,0
3639,20,68,30709,26386,62,0
3640,17,27,122008,20230,60,0
3641,30,9,110605,29556,100,0
3641,30,104,110605,15338,53,0
3642,3,32,72706,51271,125,0
3643,36,85,22105,19994,121,0
3644,36,40,22107,22078,110,0
3644,36,105,22107,9750,35,0
3645,16,29,52010,80161,158,0
3645,16,35,52010,46936,83,0
3646,31,84,51310,20245,91,0
3647,11,79,31906,26045,168,0
3648,11,41,31907,10871,63,0
3649,11,13,31908,35672,83,0
3649,11,20,31908,26709,115,0
3649,11,92,31908,28497,171,0
3649,11,100,31908,50134,134,0
3650,11,77,31909,93140,187,0
3650,11,94,31909,67430,119,0
3651,36,23,22109,21463,92,0
3652,36,11,22108,68379,193,0
3652,36,52,22108,7514,13,0
3652,36,66,22108,38489,194,0
3653,9,43,12907,41580,84,0
3654,19,1,62210,21281,129,0
3655,17,31,122005,29843,73,0
3655,17,33,122005,54606,138,0
3656,23,44,32207,23390,119,0
3657,6,29,82806,94367,186,0
3657,6,30,82806,31731,112,0
3657,6,65,82806,14928,124,0
3658,23,73,32205,15541,52,0
3659,40,102,50905,38485,121,0
3660,4,98,81307,22967,170,0
3661,12,50,12810,29889,57,0
3661,12,75,12810,13342,92,0
3662,35,65,21810,15289,127,0
3662,35,95,21810,72933,134,0
3663,33,28,82805,84270,154,0
3664,6,12,82808,39237,143,0
3665,33,55,82807,10906,20,0
3666,20,61,101905,24563,86,0
3667,13,101,110210,10094,35,0
3668,20,34,101908,57200,168,0
3669,12,21,90807,53199,94,0
3669,12,23,90807,39427,169,0
3670,33,52,82808,58385,101,0
3670,33,72,82808,13357,99,0
3670,33,88,82808,9026,39,0
3671,24,26,51608,12430,44,0
3671,24,46,51608,38368,74,0
3671,24,102,51608,18765,59,0
3672,37,18,80105,12774,28,0
3673,24,97,51605,27644,48,0
3674,24,78,51607,35622,112,0
3675,9,27,81206,49226,146,0
3676,9,59,41707,43512,118,0
3677,8,80,92409,27696,58,0
3678,8,78,92408,28307,89,0
3678,8,83,92408,59937,123,0
3679,3,50,91708,104876,200,0
3679,3,104,91708,26336,91,0
3680,3,3,91709,6949,28,0
3681,8,94,92405,112761,199,0
3682,8,92,92407,4499,27,0
3683,8,6,92406,68066,196,0
3683,8,64,92406,89912,154,0
3684,9,68,41709,73201,172,0
3684,9,84,41709,7119,32,0
3685,31,92,40805,11332,68,0
3686,31,92,40807,28163,169,0
3687,31,9,40806,46698,158,0
3688,31,10,40809,49816,89,0
3689,13,69,91108,71643,163,0
3690,20,78,90207,46754,147,0
3691,36,21,50905,54897,97,0
3692,24,43,111609,90585,183,0
3693,25,10,31105,31345,56,0
3693,25,59,31105,36137,98,0
3693,25,102,31105,43574,137,0
3694,22,7,32205,63267,145,0
3694,22,10,32205,39181,70,0
3694,22,48,32205,23553,67,0
3695,21,37,120208,92946,159,0
3696,25,51,31109,27381,55,0
3697,8,68,71507,5532,13,0
3698,30,81,62507,12850,105,0
3699,31,6,41707,31255,90,0
3699,31,104,41707,26336,91,0
3700,31,85,41706,29412,178,0
3701,37,57,80108,17132,71,0
3702,18,15,50910,28273,178,0
3702,18,41,50910,31751,184,0
3703,28,36,21907,80273,174,0
3703,28,48,21907,5273,15,0
3703,28,57,21907,25095,104,0
3703,28,85,21907,14210,86,0
3704,28,17,21905,50183,174,0
3704,28,31,21905,51510,126,0
3704,28,91,21905,9355,19,0
3705,28,33,21909,50649,128,0
3705,28,51,21909,54265,109,0
3705,28,81,21909,11994,98,0
3706,16,15,120505,27161,171,0
3706,16,46,120505,47701,92,0
3706,16,60,120505,64681,127,0
3707,36,10,70308,90677,162,0
3708,36,5,70309,18732,66,0
3708,36,7,70309,43633,100,0
3708,36,19,70309,17673,142,0
3708,36,44,70309,31842,162,0
3708,36,74,70309,54016,199,0
3709,9,87,91407,68466,142,0
3710,9,70,91406,30387,52,0
3711,9,47,91405,16986,120,0
3712,34,50,41508,34084,65,0
3713,9,40,91409,26493,132,0
3713,9,52,91409,110411,191,0
3713,9,85,91409,32387,196,0
3714,9,4,91408,31614,126,0
3714,9,101,91408,10094,35,0
3715,36,45,70306,99008,200,0
3715,36,93,70306,48749,97,0
3716,32,52,42306,28325,49,0
3717,16,54,10908,26090,80,0
3718,16,69,10909,54941,125,0
3719,12,17,92805,48741,169,0
3719,12,31,92805,51101,125,0
3720,16,7,62805,78103,179,0
3721,26,30,70105,21249,75,0
3721,26,72,70105,2563,19,0
3722,26,88,70107,9489,41,0
3723,2,38,11410,33327,147,0
3724,11,89,12610,23892,184,0
3725,16,21,10905,53765,95,0
3725,16,66,10905,18451,93,0
3726,16,1,10906,12042,73,0
3726,16,87,10906,54001,112,0
3727,16,21,10907,59424,105,0
3727,16,45,10907,32672,66,0
3728,8,105,10708,11700,42,0
3729,8,88,10709,22219,96,0
3730,30,51,40610,85132,171,0
3730,30,65,40610,8066,67,0
3731,14,7,102305,37524,86,0
3732,37,30,100608,17565,62,0
3732,37,94,100608,50430,89,0
3732,37,105,100608,41788,150,0
3733,22,38,53008,7255,32,0
3733,22,57,53008,39331,163,0
3733,22,104,53008,31256,108,0
3734,22,100,53007,59114,158,0
3735,34,40,120205,16658,83,0
3736,37,67,100605,24585,123,0
3737,24,21,110510,8489,15,0
3737,24,34,110510,14300,42,0
3737,24,60,110510,36160,71,0
3738,9,60,100907,23427,46,0
3738,9,97,100907,7486,13,0
3739,25,77,41308,67240,135,0
3740,18,26,20408,37573,133,0
3741,13,30,70207,31165,110,0
3741,13,59,70207,52731,143,0
3742,25,23,41309,24729,106,0
3743,37,72,82306,11872,88,0
3744,18,81,20406,6853,56,0
3745,18,65,20407,11437,95,0
3746,9,33,100908,14245,36,0
3746,9,75,100908,7106,49,0
3746,9,99,100908,97400,184,0
3747,18,34,111209,21450,63,0
3747,18,57,111209,32092,133,0
3747,18,94,111209,51564,91,0
3748,18,82,111208,13373,130,0
3749,1,72,50207,3103,23,0
3750,27,3,70308,13899,56,0
3750,27,73,70308,49014,164,0
3751,27,35,70309,24882,44,0
3752,27,13,10710,15472,36,0
3753,39,40,41605,16056,80,0
3753,39,104,41605,30388,105,0
3754,18,23,111205,28229,121,0
3754,18,29,111205,49212,97,0
3755,18,97,111207,21884,38,0
3756,18,57,111206,22440,93,0
3757,1,22,12710,66939,137,0
3757,1,82,12710,1543,15,0
3757,1,83,12710,82841,170,0
3758,25,30,22408,11616,41,0
3758,25,86,22408,39879,98,0
3759,33,92,110410,26664,160,0
3760,25,63,22405,28233,142,0
3760,25,78,22405,26080,82,0
3760,25,82,22405,5863,57,0
3761,25,10,22406,50936,91,0
3761,25,39,22406,58108,193,0
3761,25,56,22406,40152,199,0
3762,4,104,42609,52672,182,0
3763,24,82,111005,17487,170,0
3764,24,2,111007,90231,177,0
3764,24,37,111007,67225,115,0
3765,26,13,92609,78221,182,0
3765,26,85,92609,5122,31,0
3766,26,15,92606,28114,177,0
3766,26,35,92606,110272,195,0
3766,26,54,92606,6522,20,0
3766,26,61,92606,14281,50,0
3766,26,69,92606,39557,90,0
3767,26,16,92605,26274,57,0
3767,26,26,92605,26273,93,0
3768,25,56,61808,38739,192,0
3769,34,89,92910,12725,98,0
3769,34,103,92910,57234,116,0
3770,6,8,51010,16361,28,0
3771,25,10,61805,90118,161,0
3771,25,23,61805,36628,157,0
3772,22,1,53106,5444,33,0
3772,22,95,53106,67490,124,0
3773,22,4,53107,12796,51,0
3774,38,17,81710,12690,44,0
3775,26,65,41610,17456,145,0
3776,22,59,53108,12906,35,0
3777,6,40,32708,23884,119,0
3778,6,57,32709,9652,40,0
3779,6,39,32706,56000,186,0
3780,6,105,32707,36773,132,0
3781,5,4,42410,33872,135,0
3781,5,104,42410,54987,190,0
3782,16,5,72207,16178,57,0
3783,16,10,72206,16232,29,0
3784,6,64,12905,43788,75,0
3785,4,65,110807,6862,57,0
3786,4,20,110805,38555,166,0
3786,4,96,110805,15212,142,0
3787,37,28,61809,92478,169,0
3788,4,78,110808,19083,60,0
3789,27,98,70606,18238,135,0
3790,33,56,71806,10290,51,0
3791,5,37,71708,39166,67,0
3791,5,93,71708,24123,48,0
3792,20,41,41610,4486,26,0
3792,20,45,41610,86136,174,0
3792,20,94,41610,23232,41,0
3793,27,74,101307,4614,17,0
3794,27,30,101306,31165,110,0
3795,9,12,60609,31006,113,0
3796,34,36,21109,57667,125,0
3796,34,58,21109,15290,66,0
3796,34,83,21109,26801,55,0
3796,34,102,21109,49617,156,0
3797,34,16,21106,64073,139,0
3798,34,24,21105,36654,123,0
3798,34,39,21105,44559,148,0
3798,34,42,21105,78353,140,0
3798,34,57,21105,22199,92,0
3798,34,86,21105,46796,115,0
3799,37,43,11708,83160,168,0
3799,37,52,11708,96537,167,0
3800,27,9,101309,42856,145,0
3801,27,96,101308,11034,103,0
3802,6,42,91209,30781,55,0
3803,37,4,83008,32618,130,0
3804,22,62,10410,64939,128,0
3804,22,93,10410,28646,57,0
3805,19,35,80207,78604,139,0
3805,19,46,80207,29553,57,0
3806,37,10,83006,108589,194,0
3806,37,45,83006,31187,63,0
3806,37,75,83006,16098,111,0
3807,37,79,83007,24184,156,0
